frame_number,timestamp_ms,frame_len,is_udp,is_rpl,is_ack,mac_src,mac_dst,mac_seq_number,mac_pan_id,mac_fcf,mac_frame_type,mac_security,mac_pending,mac_ack_req,mac_pan_id_comp,mac_dst_mode,mac_src_mode,mac_version,ip_src,ip_dst,udp_src_port,udp_dst_port,udp_len,payload_size,payload_hex,icmp_type,rpl_code,rpl_rank,rpl_version,rpl_instance_id,rpl_mop,rpl_dtsn,rpl_flags,rpl_dao_sequence,rpl_dodagid
7806,920013,27,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,220,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7807,920044,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,212,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,263.0,247.0,30.0,16.0,121.0,0.0,,fd00:0:0:0:c30c:0:0:1
7808,920299,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,126,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,260.0,247.0,30.0,16.0,13.0,0.0,,fd00:0:0:0:c30c:0:0:1
7809,920550,97,0,1,0,c1:0c:00:00:00:00:00:08,00:00:00:00:00:00:ff:ff,137,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:8,ff02::1a,,,,,,155.0,1.0,2391.0,247.0,30.0,16.0,98.0,0.0,,fd00:0:0:0:c30c:0:0:1
7810,920674,27,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,40,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7811,920830,60,1,0,0,c1:0c:00:00:00:00:00:02,c1:0c:00:00:00:00:00:08,41,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3633,,,,,,,,,,
7812,920833,5,0,0,1,,,41,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7813,920837,69,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,138,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:2,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3633,,,,,,,,,,
7814,920839,5,0,0,1,,,138,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7815,920869,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,169,43981.0,56433,1,0,1,1,1,3,3,1,::c30c:0:0:2,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3633,,,,,,,,,,
7816,920872,5,0,0,1,,,169,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7817,921040,27,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,147,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7818,921161,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,213,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7819,921163,5,0,0,1,,,213,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7820,921220,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,127,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7821,921713,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,128,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d323039,,,,,,,,,,
7822,921715,5,0,0,1,,,128,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7823,922005,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,221,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333934,,,,,,,,,,
7824,922007,5,0,0,1,,,221,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7825,922229,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,170,43981.0,55377,1,0,1,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,262.0,247.0,30.0,16.0,5.0,0.0,,fd00:0:0:0:c30c:0:0:1
7826,922714,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,139,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3739,,,,,,,,,,
7827,922716,5,0,0,1,,,139,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7828,922752,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,171,43981.0,56433,1,0,1,1,1,3,3,1,::c30c:0:0:8,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3739,,,,,,,,,,
7829,922754,5,0,0,1,,,171,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7830,922841,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,214,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,262.0,247.0,30.0,16.0,121.0,0.0,,fd00:0:0:0:c30c:0:0:1
7831,922885,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,172,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
7832,922947,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,148,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,264.0,247.0,30.0,16.0,11.0,0.0,,fd00:0:0:0:c30c:0:0:1
7833,923291,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,65,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,247.0,30.0,16.0,18.0,0.0,,fd00:0:0:0:c30c:0:0:1
7834,923509,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,149,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313634,,,,,,,,,,
7835,923511,5,0,0,1,,,149,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7836,923566,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,129,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,259.0,247.0,30.0,16.0,14.0,0.0,,fd00:0:0:0:c30c:0:0:1
7837,923583,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,222,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,269.0,247.0,30.0,16.0,8.0,0.0,,fd00:0:0:0:c30c:0:0:1
7838,924276,97,0,1,0,c1:0c:00:00:00:00:00:08,00:00:00:00:00:00:ff:ff,140,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:8,ff02::1a,,,,,,155.0,1.0,417.0,247.0,30.0,16.0,98.0,0.0,,fd00:0:0:0:c30c:0:0:1
7839,924370,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,223,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333935,,,,,,,,,,
7840,924372,5,0,0,1,,,223,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7841,925554,76,0,1,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,215,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:5,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,99.0,fd00:0:0:0:c30c:0:0:1
7842,925556,5,0,0,1,,,215,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7843,925791,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,130,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d323130,,,,,,,,,,
7844,925793,5,0,0,1,,,130,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7845,925833,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,216,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7846,925835,5,0,0,1,,,216,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7847,926410,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,150,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,115.0,fd00:0:0:0:c30c:0:0:1
7848,926412,5,0,0,1,,,150,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7849,926716,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,224,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333936,,,,,,,,,,
7850,926718,5,0,0,1,,,224,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7851,926885,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,173,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
7852,927130,27,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,151,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7853,927291,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,131,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,71.0,fd00:0:0:0:c30c:0:0:1
7854,927294,5,0,0,1,,,131,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7855,927479,97,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,42,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,1.0,550.0,247.0,30.0,16.0,70.0,0.0,,fd00:0:0:0:c30c:0:0:1
7856,928007,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,152,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313635,,,,,,,,,,
7857,928010,5,0,0,1,,,152,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7858,928161,27,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,225,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7859,928786,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,226,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,111.0,fd00:0:0:0:c30c:0:0:1
7860,928789,5,0,0,1,,,226,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7861,928965,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,174,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,1.0,fd00:0:0:0:c30c:0:0:1
7862,928968,5,0,0,1,,,174,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7863,929013,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,227,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333937,,,,,,,,,,
7864,929015,5,0,0,1,,,227,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7865,929583,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,228,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,263.0,247.0,30.0,16.0,8.0,0.0,,fd00:0:0:0:c30c:0:0:1
7866,929979,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,132,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,257.0,247.0,30.0,16.0,14.0,0.0,,fd00:0:0:0:c30c:0:0:1
7867,930102,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,66,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,247.0,30.0,16.0,19.0,0.0,,fd00:0:0:0:c30c:0:0:1
7868,930314,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,133,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d323131,,,,,,,,,,
7869,930316,5,0,0,1,,,133,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7870,930424,60,1,0,0,c1:0c:00:00:00:00:00:02,c1:0c:00:00:00:00:00:08,43,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3634,,,,,,,,,,
7871,930426,5,0,0,1,,,43,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7872,930448,69,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,141,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:2,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3634,,,,,,,,,,
7873,930451,5,0,0,1,,,141,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7874,930463,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,175,43981.0,56433,1,0,1,1,1,3,3,1,::c30c:0:0:2,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3634,,,,,,,,,,
7875,930465,5,0,0,1,,,175,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7876,930809,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,217,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,260.0,247.0,30.0,16.0,123.0,0.0,,fd00:0:0:0:c30c:0:0:1
7877,930822,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,134,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7878,930861,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,176,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
7879,931151,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,177,43981.0,55377,1,0,1,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,259.0,247.0,30.0,16.0,7.0,0.0,,fd00:0:0:0:c30c:0:0:1
7880,931400,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,153,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,261.0,247.0,30.0,16.0,13.0,0.0,,fd00:0:0:0:c30c:0:0:1
7881,931958,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,218,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
7882,931960,5,0,0,1,,,218,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7883,932052,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,229,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333938,,,,,,,,,,
7884,932054,5,0,0,1,,,229,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7885,932681,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,154,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313636,,,,,,,,,,
7886,932683,5,0,0,1,,,154,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7887,932908,27,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,44,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7888,933259,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,142,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3830,,,,,,,,,,
7889,933261,5,0,0,1,,,142,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7890,933276,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,178,43981.0,56433,1,0,1,1,1,3,3,1,::c30c:0:0:8,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3830,,,,,,,,,,
7891,933278,5,0,0,1,,,178,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7892,933308,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,142,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3830,,,,,,,,,,
7893,933310,5,0,0,1,,,142,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7894,933388,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,230,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,112.0,fd00:0:0:0:c30c:0:0:1
7895,933391,5,0,0,1,,,230,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7896,933448,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,143,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,43.0,fd00:0:0:0:c30c:0:0:1
7897,933451,5,0,0,1,,,143,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7898,933457,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,179,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,2.0,fd00:0:0:0:c30c:0:0:1
7899,933460,5,0,0,1,,,179,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7900,933933,97,0,1,0,c1:0c:00:00:00:00:00:08,00:00:00:00:00:00:ff:ff,144,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:8,ff02::1a,,,,,,155.0,1.0,411.0,247.0,30.0,16.0,99.0,0.0,,fd00:0:0:0:c30c:0:0:1
7901,934396,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,231,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d333939,,,,,,,,,,
7902,934398,5,0,0,1,,,231,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7903,934502,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,135,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,72.0,fd00:0:0:0:c30c:0:0:1
7904,934505,5,0,0,1,,,135,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7905,934818,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,232,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,260.0,247.0,30.0,16.0,9.0,0.0,,fd00:0:0:0:c30c:0:0:1
7906,934854,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,180,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
7907,934947,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,136,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d323132,,,,,,,,,,
7908,934949,5,0,0,1,,,136,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7909,935458,76,0,1,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,219,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:5,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,100.0,fd00:0:0:0:c30c:0:0:1
7910,935460,5,0,0,1,,,219,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7911,935651,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,181,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,3.0,fd00:0:0:0:c30c:0:0:1
7912,935653,5,0,0,1,,,181,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7913,936048,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,155,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,116.0,fd00:0:0:0:c30c:0:0:1
7914,936051,5,0,0,1,,,155,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7915,936174,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,67,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,247.0,30.0,16.0,20.0,0.0,,fd00:0:0:0:c30c:0:0:1
7916,936583,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,233,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d343030,,,,,,,,,,
7917,936585,5,0,0,1,,,233,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7918,936799,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,137,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,256.0,247.0,30.0,16.0,16.0,0.0,,fd00:0:0:0:c30c:0:0:1
7919,936970,27,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,156,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7920,937489,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,220,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,258.0,247.0,30.0,16.0,124.0,0.0,,fd00:0:0:0:c30c:0:0:1
7921,937931,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,157,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313637,,,,,,,,,,
7922,937933,5,0,0,1,,,157,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7923,937947,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,158,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,259.0,247.0,30.0,16.0,14.0,0.0,,fd00:0:0:0:c30c:0:0:1
7924,938252,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,182,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,4.0,fd00:0:0:0:c30c:0:0:1
7925,938255,5,0,0,1,,,182,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7926,938419,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,234,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d343031,,,,,,,,,,
7927,938421,5,0,0,1,,,234,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
7928,938478,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,138,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
7929,938486,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,139,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d323133,,,,,,,,,,
7930,938488,5,0,0,1,,,139,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
